"Sample","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","type"
"77",123.071958458333,-48.2820466467173,22.7500413892255,-35.3596311516178,37.0626163776216,-70.2524088295386,-11.1977119269827,2.17772051531006,-52.8270205120558,17.2715153872768,-2.46453607143432,-15.0491189989547,17.942307016062,53.1596372917249,0.417323201448144,-15.1892846371121,9.53839383374654,-20.0813654152167,-8.00421325264786,-4.47429452322771,"glioblastoma"
"78",92.8521322877784,-43.3230882897981,8.11912315787779,-8.1273477862123,58.7405263012057,-47.3146176601332,-8.63728019809283,17.0775129652649,-72.4914840640534,14.6074411375357,18.4715560728238,-28.1182352022248,44.0638382516759,36.112130706087,-63.611381946447,1.63009732568979,21.6559715568699,-30.6186077796656,-19.4150962186612,29.3095911197437,"glioblastoma"
"79",130.787439979623,-25.7938595384621,21.3776225295348,-34.5689284400951,37.1440613276772,-68.065288350728,-21.8615501105745,2.60512572703848,-39.0099259030318,20.6391305123729,21.3245742307311,8.90267790509909,34.266325704523,46.4345092710422,-8.33076479726752,0.346139338954924,5.42648177640699,0.334266886931547,14.0690217353478,7.22960298391243,"glioblastoma"
"80",94.7678708142129,-23.0695260809263,-30.966933956152,1.97516480222377,67.9779970173118,25.3523815982737,2.3310008284875,-8.03137320480623,-5.73364970724707,25.4396067281852,22.6107181768373,-3.44518920873558,17.0393555172431,-11.6349807247689,8.49723037614932,41.720313028011,-9.09244237721074,12.6515955268253,-1.87707334129477,3.82561898901984,"glioblastoma"
"81",114.530005959574,163.355682108696,-4.96527774310399,156.498725264106,84.8992464583472,43.0659416546692,-4.0857762624797,-3.34998909342168,49.8354906379707,10.0720710174226,-27.7283716421311,-12.4095286415461,45.7212819927335,22.4645876255915,0.474413777528094,40.420996432431,-94.6394673202706,1.36628747559575,-13.7244785297711,40.2983012194229,"medulloblastoma"
"82",-115.988786304299,92.5410142089226,93.826730810707,28.960500860672,-42.2915502163601,12.9740857561174,-5.37569384455988,-45.8075434337548,23.8020782186965,34.1858450361855,-36.9733884205567,-20.6842628490881,51.3753555246346,13.2208560042551,13.0928869533981,3.35576598644466,24.1678486099825,-0.146430053572189,10.1674929100729,30.3488791621552,"medulloblastoma"
"83",-127.720889018206,98.836852188675,66.2392496339445,15.9242326484889,-24.9902514704431,20.4342147307571,30.3005983349404,-71.6940406638871,6.10626883923634,5.92393477217767,-32.3914830494107,-32.8389058387252,41.3271158076361,14.205284666239,-19.248143705619,-12.5687917829921,15.5376371296143,4.52009232459981,26.131147661988,-15.1463403058048,"medulloblastoma"
"84",-105.392849870263,76.9776926518012,107.181969842836,47.8477930963019,50.9266942001224,20.4086187288735,-14.8062154149832,31.7080436503966,-25.3136845623729,-10.5102380859073,39.3385532948523,-32.6230231613572,-71.2877997759611,-11.7920791584358,9.15816855559267,9.03046759904764,41.8944115789055,-1.25194990638831,58.2758851632494,32.6351347942411,"medulloblastoma"
"85",-151.068187626239,107.23667082413,60.1897675579007,19.831284271499,-25.9891464717693,2.66869275730709,40.3611516262366,-50.7643934428182,15.6128507971899,48.1863659658706,-15.9581480824091,-32.7183457963056,32.1406224844569,10.9590061792202,-20.2060020997709,-19.6690426377205,13.46565023968,3.4500183122754,2.44241816079663,-8.56773219045096,"medulloblastoma"
"86",110.751892941749,84.0359923509833,73.0375092579945,26.4539222706633,-1.3977819658859,-66.5493256241947,1.96666454126335,46.6110084914768,12.3391765222413,51.9812385741742,-1.84093832635241,-9.22671531593457,39.9860926643712,-16.7900994148746,71.4809418824596,-31.7584928083627,-34.1456564232663,-26.5835588849628,32.8292461374507,29.4882620010984,"medulloblastoma"
"87",-89.4856813817207,62.9091441163155,114.159170708124,22.6097123275945,4.54911694062018,0.278187116932799,-27.7953191491325,17.4353083366845,-0.937021007025557,3.22845927136456,28.481056683293,-38.2041606910805,-72.7193339969585,-2.76995788202014,7.10986774445062,-1.58822999432416,40.0786223197622,20.5661270403565,33.5758128319706,27.3947903211419,"medulloblastoma"
"88",-142.165953875971,124.007963803968,63.3831592771652,39.2514879251914,-16.3327533312448,10.3224847151941,45.6193283219324,-56.4992643890028,19.127496366139,49.4847233039273,-15.6200552015254,-32.2534930220314,31.4039471286299,9.86908301234206,-21.5395494314234,-17.8002041617063,13.7881755614252,8.32017065612005,3.36918915893037,2.83160343796661,"medulloblastoma"
"89",-45.551607177116,70.0589303655961,137.011530493194,-18.6946013017939,-95.4841709616253,-2.12662850721023,-2.70143743823462,4.89581064820204,30.2447309208604,61.1007471847347,-8.3874420640252,-30.4782710105564,49.7742153512655,-10.8741162004293,17.8102704244551,6.70272378909139,9.47366905400856,-5.11677530085241,6.70080958961645,-26.566808412334,"medulloblastoma"
"90",118.287815016422,-14.6868438126688,13.8949038666601,38.7353701214734,45.6635520952219,39.6949661398938,22.1125168082681,-18.2396559296593,-20.5679744778748,-32.2149877155623,-26.0900962271589,15.5878779788757,-23.4453265160022,-50.6384145401419,23.0903000221781,49.7230819959569,25.5538195644633,-3.0791473576432,-51.9803065058931,0.586925656709955,"medulloblastoma"
"91",-72.4657401465654,36.0203937337799,136.503655553937,0.721741549413892,-36.7580183418423,12.7441567185223,2.04120480844546,-18.0733444110289,-8.19037888326392,-25.8469935171607,-6.49083472905724,-21.7159755044941,-36.7706750493459,-2.2197951711053,-28.8726911461068,7.39272817404515,18.2368402776317,15.3210143029342,10.5055136364835,16.6872156070663,"medulloblastoma"
"92",-33.1897785451184,25.325745932181,113.5454508537,2.40470772342808,0.59233633748657,34.6857929148298,54.8248898705048,29.9981819934887,20.1295933414566,-19.0968879042297,-33.171003080892,10.2387735434991,5.07104575077888,-28.3979014440004,10.6501238877887,1.59947847030781,-12.3075954180381,48.9596809993883,14.8742062718541,32.7158973998486,"medulloblastoma"
"93",130.832317689322,102.654161535732,109.23533727271,29.5319715986301,-40.2351998615896,-28.9438931305186,25.860033581734,-28.7534082814717,18.5331682061793,20.3271240342539,-11.2306611458204,-13.5820302923591,35.8135694016065,-14.4722675558351,7.49492666285993,26.6132158207854,-33.9124055856712,-14.6439705129232,-3.12383339716482,12.4436101019903,"medulloblastoma"
"94",130.892581494574,53.7074835822009,83.0854122612288,-1.56932073449235,-6.04894252060885,-49.5863573555403,34.5405541052285,20.1656079910715,12.4629501110159,16.5326809595445,-5.81032150652798,-14.8827645819892,-98.7531494474754,17.5015699399046,-6.07067126260522,-35.7712223063204,21.5399331196931,-2.49662978905562,-16.5615368862637,-3.28868969653742,"medulloblastoma"
"95",154.318419286163,57.4569403812087,131.919132467886,-7.88250466804797,-33.4326166936982,-20.7938108468605,16.9836449661327,-41.4730294194307,45.0891099711738,8.2229041143373,-86.6226763588206,-5.81752251175383,19.9104307155702,4.10257337056466,1.41274445698821,-8.84012625293846,36.4136792186466,-46.3074874026128,-24.5938066035484,-2.50433891520747,"medulloblastoma"
"96",38.1071342040217,89.9962860927039,96.0443295818755,42.2590874316449,-40.4565772024088,42.3623777872048,-22.0269811674642,19.0832643243745,43.6106599373446,48.3759151673001,-21.6619102830362,-32.5158296166115,54.6019283589933,-14.8187884868801,7.27845091519368,0.312859503706068,15.2304613166648,-44.778728818452,9.30869680722058,-62.3428556517267,"medulloblastoma"
"97",91.708037606874,86.5480430595766,75.7084654745763,60.2356829605924,64.8896102667236,18.7815131874876,46.7967792258247,-2.15549141731897,-11.5239464241729,-38.9411070532627,21.1701247685037,-11.5676753874975,-71.4856062263397,0.105498081618511,-19.3607546550661,31.049419918963,-9.02949721450944,-8.22001276315517,6.41763012726455,-11.6771766974188,"medulloblastoma"
"98",140.327540973149,73.1673847761005,153.268263559652,13.7718084911459,15.4130543842338,-62.4037411613483,3.41872382681725,19.227452761789,-34.3379356900858,-30.5157254467504,29.9802219657104,-11.71566490978,-82.2823233164325,9.20465352813987,4.09334953568651,38.3462530987859,-0.357671107947301,-27.0397043330788,4.59418736598956,-34.2398494979968,"medulloblastoma"
"99",87.7017782070438,72.6975867468179,51.4736569424932,42.9561714755783,65.7100667780426,-32.6892805738845,48.6106194994456,23.4061520646044,-18.0053684854138,-10.20548718125,6.72412625639499,-7.23787832566304,-57.0289944861609,-2.83737470450077,-3.44344425265116,-16.9707158970827,-42.2536193394333,40.9378891168972,9.10448657458387,-17.0530293863592,"medulloblastoma"
"100",106.528737487309,87.7692695950659,85.0431652135524,41.9014734390486,25.4461102873263,-33.4690575103054,32.0120381297274,15.0698964584694,4.86051240470825,5.56418097757123,19.9218893665357,-7.60759708969528,-83.3752323710693,5.94261320798884,-7.16357825871597,-0.985894739822986,-13.1695434096431,-1.80872194936954,7.08043647570404,-4.56248893295334,"medulloblastoma"
"101",130.093626088657,84.7370727337401,51.8331301878307,55.3567087449337,26.2256318205353,43.741386371463,33.6770482767673,-54.1958028806941,6.35466787911513,-38.6679011774425,-30.284489627623,-9.47344889896974,1.75569950048381,5.24248680317573,-19.6228798213046,5.79196161397493,-34.2703811997128,-31.4932721286148,-4.24929426706245,23.6283521175056,"medulloblastoma"
"102",43.380144735985,8.79043535621334,80.763115061736,-40.0523713581501,-40.1358260212737,-18.6532865952821,-58.5105840336216,47.1725915727003,6.16316679049605,-14.4274054433478,-37.8503999122545,-19.9220615543425,-45.0281359218353,37.5674414185499,1.70636789262716,-37.4727691338132,-21.234355220048,25.1923018195893,6.26876597014524,-19.5147608737657,"medulloblastoma"
"103",30.7431071058309,104.919297609703,16.0634360187162,-43.0606531514374,-126.801954528877,18.5413800935154,-81.9733776980242,52.6349159882824,2.6711896399818,43.9895245014882,7.35584362656179,-21.3402661872868,-8.98564158942912,6.93169359890166,10.9541016499821,5.10483370968822,7.82189429336264,41.9623809519876,-97.5099791740522,-12.2291366270358,"normal"
"104",-115.948995025098,97.9591374181933,-65.7539242384131,-99.839079445605,-87.8887911936344,39.7489576737488,40.1733909175726,17.5735768183359,-24.3627932213911,-55.1480242477057,-21.8591270307717,17.4360860846083,-3.18169739305077,11.2161613808762,16.7707713583662,24.0654895964692,-16.6730950311233,-13.3612555177595,1.52210134644353,23.9007422492705,"normal"
"105",78.1402164155046,65.6047813880262,-126.602288401299,-38.7032040850982,-0.578523914547594,-31.7075150614795,17.0378349207817,69.0063393662121,48.5308856084621,11.2967108134449,-41.4092685094985,11.3010966255722,-5.44455596537518,-32.3135673329692,-18.1194666908938,-23.8611919166267,48.9912235139045,-0.714350129291778,11.8973166517229,2.51957934697009,"normal"
"106",-42.281918833295,209.451739870499,-244.840351972317,97.2953128840819,94.3928674982536,49.1292025290846,-13.4658481722091,145.614235695279,58.4871981035234,53.2662993131898,37.1498366045485,14.2410394036049,13.7088111043163,-35.7817569039591,19.4148806767215,2.17685120846444,60.7282840844115,-11.2529667338177,21.1709232707943,18.8455139123974,"normal"
"107",101.811480974283,119.606155548388,-88.7456921882392,-57.9077828361665,-74.6657907690106,3.75649406599096,14.8281114612873,-11.7888635944787,-48.5578282707887,-30.8378147812482,12.5371407753992,7.23097031394665,4.10476474637902,-5.56925205560272,1.36803314512021,3.84545937307599,-9.01932135668311,3.09788030270564,5.0421494469788,-3.57733934466978,"normal"
"108",86.9549455069705,128.815428111486,-118.687496297304,-36.9995115495877,-59.2700855215117,40.4930615628848,22.7167710908903,-26.7750717276258,-51.5997605804922,-48.9555560522333,3.33425829008885,1.39167614955408,10.702120405292,-21.1941996607652,-13.8928719171247,11.006032152534,-18.668313218356,2.43249141706828,16.6869934779915,1.44670634960572,"normal"
"109",92.4694742424679,136.408655716432,-107.743788985209,-38.210125719663,-64.5887615912384,21.0594052126887,8.8264724667586,-10.3383198544155,-52.3793350869499,-39.5795973001049,15.7379420488806,4.47934567574953,12.5578587883914,-13.4683122494394,-4.42098003290213,11.5674605958609,-19.2753076746992,3.83783310838473,13.9624801298608,-2.39130093869517,"normal"
"110",-145.82066252115,58.7844935003702,-55.9674924871001,-108.075848269306,-55.8800293162681,-57.4193568837283,12.7413062925699,39.8109538740714,2.0011325009579,-15.0247955823051,-42.3778874516231,23.748252926026,-21.1938027864311,26.7510158806858,38.4045604977336,12.474752243038,32.8889712435415,-35.1953213191011,-23.258106715708,25.6187288178283,"normal"
"111",72.1127146533362,114.938535021525,-23.7563038152482,-41.0521756750077,-44.6274717608022,-58.4646423884788,13.8424568542895,19.9702176953678,-28.4697433373009,46.6190578375727,35.1929432409525,-13.8189415963494,0.657429671181469,-3.78217679105566,-7.73699558452651,-42.8296606222378,-7.87012571071208,66.5877987376441,-97.5090051319022,-2.90520429215447,"normal"
"112",-6.07588492400578,86.6748221096728,-97.4259987760059,-42.1698129748594,-71.2526829192135,96.6170948811913,-30.3006703796087,-13.3543799790215,-41.445062557751,-40.5538851364452,-10.443042938671,-27.5496216130914,-2.80903962640903,6.70387989607786,-20.8912271677761,2.28270469706134,1.5162636635614,-19.6509641297764,-1.42005251387156,-1.4495876929733,"normal"
"113",99.5075862487833,113.349728245582,-83.087758420049,-62.7409200063122,-67.1759790008601,-11.8652495204293,-5.70118921442335,12.854959038196,-45.3038477195399,-14.2672459159882,22.0645097479479,0.0575295952423723,4.336233415402,-13.5376962514816,6.12801184836853,-10.9525342103299,-14.61831559726,9.85267813007065,6.36083840132537,-9.29676368475314,"normal"
"114",102.192233113083,107.46360919335,-80.945066397531,-66.3448250565814,-74.7804739793807,-0.140518635503014,-2.55072526345714,-3.43634866166517,-47.6385602388581,-30.8037744021584,15.1413100514991,3.87587874382796,5.47252532840737,-8.13018811992013,5.72899620819854,3.0446692718467,-14.0476429754163,8.9684621985645,13.6741189027038,-4.41838869977009,"normal"
"115",-21.9441333433377,109.876810530921,-109.390999927281,-23.6397203872608,-64.3672189626464,83.7705976812498,-31.9453964404793,-8.65083715736531,-16.6973754402563,-25.5707150864663,-2.73949601500217,-5.92833238055301,-5.50701183459734,15.2795946550355,-0.0586492046219708,8.94659847234757,4.69226357200372,-21.4492828256165,21.6009544024169,-8.82687655075952,"normal"
"116",-77.8881432439094,-32.4081888273547,17.3988963787997,-98.3407086917057,12.4684630847012,19.1482497521654,-3.17019227862723,-26.4048640767814,30.5880429151464,4.51297991850166,9.36801531227086,10.3594653472802,-16.7744590413391,-0.698406183450174,4.77242669105024,26.5306682901859,-19.7704026539067,-15.509337388285,-14.6723209061844,10.8803082115022,"pilocytic_astrocytoma"
"117",-61.7802391580805,-45.4352161656356,-35.5537052594276,-110.218340441599,4.84115789976731,-23.9426434548949,31.0569685283744,28.7848794027567,52.1725563803155,37.7442574063874,-22.7329007130981,11.6520660975354,-8.72633195549703,-3.92022615021588,1.32135305632517,20.1825263407301,-22.8721376913998,22.0479112434729,14.297687551531,-12.0849476632618,"pilocytic_astrocytoma"
"118",-67.4347199217328,-30.7916668468533,6.50360566983542,-93.6590397212677,4.79965016600866,7.09619818504544,-27.9322468390691,-26.3520612061268,37.4884003736697,39.0713790939795,24.2041650349907,11.4641999265647,-16.3319762189731,8.85637676587973,11.4568087842892,25.8203254186361,-5.8561082278071,-1.99178440504407,-5.03285334967461,-8.37755726376456,"pilocytic_astrocytoma"
"119",-219.418151669914,20.7161907866649,-52.9171669915685,-37.6898919363469,65.0831734093004,-13.6784059611225,35.7429671014428,-21.489895568414,-15.5585589288671,58.2508887245614,51.7320566342397,-15.516940461693,-6.36068691462995,3.32053844946934,7.49482942779559,5.53178072853618,-17.4503834527597,-3.99797796177256,-3.46201321788185,-11.9762159119349,"pilocytic_astrocytoma"
"120",-177.263990769973,35.437985254304,-73.4774669324603,0.861331943753039,51.4425781777174,-76.9450125379695,-84.6200761019884,-63.2963601496313,34.9815686692249,-1.31805160090203,-31.0725025919646,9.01489866068606,-31.2878938077867,-13.0631821899567,-7.62671706728694,28.2398218167543,-14.0647180842598,-10.9999746712423,-13.9341218246304,-0.714689628285443,"pilocytic_astrocytoma"
"121",-109.521710653899,-27.8541277327365,-7.10914108885134,-95.5090400960422,-4.51626701543748,-13.3363127320516,-17.1491682898026,-10.3384012540392,39.4629035545003,31.9952179014504,18.419461184038,12.9500012984044,-17.4312723084386,6.98173547692936,10.5630727376121,34.2468127559222,-0.0092801460706529,-14.0146401000867,-0.667964200427729,10.2797120131887,"pilocytic_astrocytoma"
"122",-100.4006443225,-51.62748519525,-20.0525006670308,-76.9648147301305,26.3145902432322,60.9688687510751,14.2958792931258,-25.8011288097257,-7.17396057221274,17.9021430341772,3.15441433501675,-31.0664956156132,-15.9607956985505,-11.8208453481979,15.2213680895513,3.19346736666362,-8.94354834216434,-9.75828707895653,-3.95435260999188,10.2935697694757,"pilocytic_astrocytoma"
"123",91.7769968337922,-33.3587240847777,-44.564244615164,-43.9143242661155,34.4871502192031,48.4009430560581,-15.2715762468621,-43.5085844526769,50.7576457349021,34.9212542140783,9.24063258668995,-0.68732847935474,-13.4948517194182,-2.19923408103677,-21.3156682043327,15.7941792438251,9.0999330877373,34.9522485440264,4.16039964036756,21.7186141457543,"pilocytic_astrocytoma"
"124",101.232100816219,-44.8116765200349,-7.62273043043565,-91.880980213633,25.1184230481961,19.7216834052559,-13.2866636913015,-40.4060233232306,56.6085917851589,30.1683637319944,-3.23730620984274,9.72180236074123,-18.4284589058396,-10.7990185608017,-4.19847045652272,-3.14697930457263,8.41590029085717,19.7694232443488,3.73620503168548,14.9095475547758,"pilocytic_astrocytoma"
"125",-51.5821815106319,-47.5090737671319,0.926698113745619,-95.8005060552948,18.1289424605024,30.9934450534725,-2.38348404388313,-16.8725771743053,31.0201671962121,24.8111519134452,11.4255415256625,1.39277854866665,-11.2017100320462,4.93406357789243,6.08686574220218,11.1544997444179,-20.9031829553285,9.83273518429683,5.01517062297475,3.39422860141803,"pilocytic_astrocytoma"
"126",104.697313008478,-33.4757708731405,-20.1273399939916,-39.7378481164642,48.0575943673994,-4.27009624282412,-47.4375542002059,-5.37023028528795,-5.74140601706522,23.673778304668,17.7008342573169,-19.7954340727095,0.927461245051256,-59.6127536163757,44.883373089948,-1.24067678697031,-12.3264907739069,-2.3045980090007,44.3330600975525,2.22001934959607,"pilocytic_astrocytoma"
"127",42.5823898034644,-25.1601018018628,-12.6663130529307,-8.11015858794288,11.177009606343,39.8437185361007,-47.5813498175675,27.3464643913426,-15.5365126347491,16.0980121495188,13.4398320907083,-27.6272320739733,-2.04926409453214,2.50033095506053,-28.2921880491597,-15.5919039993929,-13.3116747031359,-37.0749735332369,-8.12394756430085,-16.3240329349473,"pilocytic_astrocytoma"
"128",116.935469842098,-38.5546018295045,-42.7440762561628,-68.6767674557313,36.4391872827501,9.55713587473149,17.4545580321925,-77.4925715566949,22.4077228894597,26.335993443434,-0.337383152410831,-3.06641130907578,-17.6003504793974,-15.2833643393019,-11.2921527248258,10.5986187706123,-9.54597005850675,5.77378337322362,-4.94864706255542,-7.49412207343285,"pilocytic_astrocytoma"
"129",119.742190763154,-10.4430767058482,-36.9212421653263,-65.1907416089979,11.0127659626433,-13.4060239521425,-20.5591156112858,-44.1841560318074,41.9342768902205,36.6577794250021,38.707137473902,14.2843725369532,-5.27925905840794,-24.0702813391109,1.01758411508088,26.451350933221,-18.7129396198949,6.60678945967541,16.9196284610113,-28.3022228955573,"pilocytic_astrocytoma"
"130",109.483257687073,8.78925614967233,-21.5704082229756,-41.7583499946904,54.0734756182673,-30.458893667543,-44.0260359894619,-3.07715290367288,-4.36029961736063,41.8365835343474,60.3654221160995,-15.5733775531315,12.4789117320415,-24.7126940812357,-1.42784276418613,2.23980496894084,-31.0664604487605,-15.8872198068739,9.53864109630514,-6.43561825474415,"pilocytic_astrocytoma"
